doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	csubj	csubj:pass	det	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:gov	obj	obl	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
510477	rnc	0.0081639685	0.0111777548	0.0095935105	0.0672089324	0.1151475007	0.0091605663	0.0006609385	0.0016347697	0.1255607373	0.05343065	0.005171464	0.0009844837	0.0642914662	0.013081321	0.0050339198	0.0006242197	0.0242765467	0.0213682795	0.008513516	0	0	0.0004494382	0.0013264669	0.0190913431	0.0965508977	0.1035029989	0.0148769427	0.013127266	0.0004494382	0.039533377	0.1221431179	0.0003511236	0.0404012217	0.0031118226	0.0337078652	0.0059846521	0.9212755581	3.8539325843	3.7303370787	4.388282504	2.3602788395	0.0787244419	5.3033707865	3.4319520996	1.2664792328
527924	rnc	0.0069534632	0.0055335968	0.0065713526	0.0565546886	0.1674648918	0.017690884	0	0.003587667	0.1026700604	0.0490866128	0	0	0.090912301	0.0010822511	0.0056818182	0	0.0315978104	0.0068813131	0.0085638999	0	0	0.0190617354	0.0052489177	0.005434989	0.1020648	0.0891878578	0.0070075758	0.0087240819	0.0048701299	0.056826452	0.1085508716	0	0.022588101	0.009601877	0	0	0.908030014	3.2727272727	3.4090909091	3.8291666667	2.2490541867	0.091969986	4.9318181818	3.2489397561	0.8958632669
461659	rnc	0.0231311272	0.0103575252	0.016420459	0.0797214706	0.0787410676	0.0033395344	0.000896459	0.0024903545	0.1192098623	0.0495534388	0.0059609579	0	0.0467406246	0.0043056452	0.0078543628	0	0.0367015276	0.0165265008	0.0159039564	0.0003554924	0	0.0006064281	0.0199571749	0.0284470621	0.1024781439	0.0870514296	0.0111583734	0.005793598	0.0047758606	0.0324636396	0.1218762883	0	0.0514825952	0.0156990398	0.0412371134	0.0036723031	0.9231286002	3.8659793814	4.0515463918	4.3214821261	2.5256705748	0.0768713998	5.8865979381	3.683833337	1.2689662462
510093	rnc	0.0087342521	0.0031042385	0.0089000914	0.0268717517	0.1592440354	0.0164745481	0.0007905138	0.0111145538	0.1290989629	0.042047545	0.003901374	0.0012339728	0.0746683769	0.0064989177	0.003199362	0	0.0164561517	0.0033030303	0.0035651756	0.0006734007	0.0003246753	0.0296111553	0.0147478261	0.0100802119	0.1510727473	0.0623810388	0.0115910566	0.0497410698	0.0017763418	0.0304061338	0.094010932	0.0023083004	0.0164427364	0.0056255199	0	0	0.9446721971	4.2181818182	4.6909090909	5.1169047619	2.6134614812	0.0553278029	6.2363636364	3.7892468169	1.3814749051
507819	rnc	0.0060287751	0.0022997835	0.0069075964	0.0884003727	0.1040790386	0.0111561985	0	0	0.1173967735	0.046927915	0.0009662956	0	0.0697497729	0.0010504202	0.0098382851	0	0.0266198777	0.0329066625	0.0050356809	0	0.0007142857	0.005397642	0.0264932842	0.0139522703	0.1137410921	0.0900385734	0.0049353832	0.0268009028	0.0004960317	0.041734536	0.1140944962	0	0.0245416424	0.0076964119	0.0178571429	0.0017857143	0.9014227026	3.6428571429	3.375	4.2542091837	2.3249586936	0.0985772974	5.125	3.3916376101	1.1036331081
476602	rnc	0.0086387824	0.0134440525	0.011691368	0.0545028586	0.0854476964	0.0075507218	0.0055716214	0.004175684	0.1170374119	0.0580698663	0.0110071829	0.0014891519	0.0418560283	0.0041814596	0.0141111734	0	0.0441573521	0.0211285704	0.0117625702	0	0	0.0034752091	0.0044186859	0.0311768826	0.161234093	0.0778462665	0.0059193716	0.0087203914	0.005721706	0.0342072433	0.1216405116	0	0.0195690176	0.0102470695	0.0461538462	0.007024975	0.9280546321	3.7384615385	4.0307692308	4.4795604396	2.6145389699	0.0719453679	6.1538461539	3.7978864118	1.0985930493
515834	rnc	0.0129748823	0.0030293739	0.0016281513	0.0125935163	0.1894224176	0.0135498269	0	0.0016126249	0.0887053662	0.0530791503	0	0.0026663575	0.0860229379	0	0.0006435006	0	0.0047108119	0.0039845908	0.0093241114	0	0.0048991086	0.0008946694	0.0065790843	0.0016891892	0.218774009	0.065396566	0.0255182026	0.0481983597	0.009858237	0.0278647169	0.0804750234	0.0010810811	0.0169858505	0.0078382822	0.027027027	0.0025410025	0.9332599085	3.5945945946	4.5540540541	4.5750643501	2.789801968	0.0667400915	6.7027027027	4.0406472914	1.2004822559
509618	rnc	0.0030753968	0.0025131584	0.0104351008	0.081382411	0.0656529234	0.0076861852	0.0014219577	0.0062394781	0.1262107012	0.072369252	0.0103565089	0	0.0600993146	0.0083087844	0.0134316433	0	0.0321340959	0.0249461294	0.0127936993	0	0	0.011876286	0.0140994092	0.0192614663	0.0752489297	0.0954080512	0.0025013567	0.0028704582	0.0065559583	0.057389549	0.1288851366	0	0.0205220269	0.0263246315	0.0416666667	0.0024055433	0.907273622	3.75	3.4305555556	4.2310185185	2.2087218406	0.092726378	4.7777777778	3.1895350268	1.1410730723
520660	rnc	0.0110707109	0.0040203295	0.0038692027	0.0240108206	0.179741812	0.006414339	0.0044628086	0.0032484244	0.1175346811	0.0292593401	0.0042695351	0.0023005793	0.0395236006	0.0013071895	0.0035139119	0.0012254902	0.011325478	0.0057633553	0.0181985031	0	0.0128475264	0	0.0056942496	0.0097636681	0.203280924	0.0655747501	0.0195108022	0.0369134449	0.0085319871	0.0341714008	0.1013892131	0.0006684492	0.0181708066	0.0124226661	0.0147058824	0.0006808279	0.9290116135	3.375	4.0588235294	4.3779936975	2.5879763942	0.0709883865	6.0955882353	3.7850197466	1.0886903891
526239	rnc	0.009797491	0.008746875	0.0090355819	0.0570946562	0.1290634463	0.0066372404	0	0	0.1094803114	0.0710624218	0.0031561462	0	0.0940055931	0.0032215846	0.013242678	0	0.0437801115	0.0211877603	0	0	0	0.0008944544	0.0043801364	0.0126263064	0.0960739018	0.0864128126	0.0072435527	0.0178948614	0.0022286822	0.0287832519	0.1282196905	0	0.0274570829	0.0082733691	0.0697674419	0.0065731874	0.9276771496	3.8372093023	4.2093023256	4.1236685795	2.5097369872	0.0723228504	5.7906976744	3.577513434	1.1126197795
515820	rnc	0.0185225317	0.0074208945	0.0008658009	0.0217033368	0.1537959437	0.0294892407	0	0.0025600836	0.0921651212	0.0555437277	0.0022366522	0.0010449321	0.0806378201	0	0.0015151515	0	0.0130453035	0.0048128342	0.0127567264	0.0038823828	0.0070239379	0.0075757576	0.0096323591	0.0037518038	0.2253942238	0.0471489645	0.0059800928	0.0775325775	0	0.0279328576	0.0657527716	0	0.0156186752	0.0046574953	0	0	0.9469283721	3.696969697	4.9696969697	4.8022727273	2.9999625353	0.0530716279	7.4848484849	4.3811325569	1.213472317
521307	rnc	0.0091172406	0.0007722008	0.0036445692	0.0228179176	0.1577283896	0.0088773853	0.0033783784	0.0084022837	0.1237521684	0.042194776	0.000965251	0.0011750881	0.0633499956	0.0016891892	0.0015898251	0	0.0229646009	0.0015898251	0.0058471933	0.0046529484	0.0097597598	0.0040813055	0.0043175636	0.0073830604	0.2420199225	0.058019976	0.0009319664	0.050665276	0.0088920089	0.0239449838	0.0828987095	0.0015015015	0.0167200811	0.0043546589	0	0	0.9361156749	3.6756756757	4.5675675676	4.6345033345	2.9130767163	0.0638843251	7.0540540541	4.2100113575	1.22409563
516949	rnc	0.0111723713	0.0057458002	0.0134393018	0.0796174255	0.1092863272	0.0028510438	0.0009799646	0.0013898577	0.1468398763	0.053370008	0.0021759834	0	0.0788446438	0.0033206102	0.0195294148	0	0.0219671782	0.0112091269	0.0067251225	0	0	0	0.0017014815	0.016162841	0.117739176	0.067559532	0.0141650595	0.0091673777	0.0013518185	0.0389333736	0.1347767149	0	0.0172650782	0.0127134908	0.052173913	0.0040538024	0.925631884	3.6260869565	3.9130434783	4.3737232574	2.4721052111	0.074368116	5.6217391304	3.6211737939	1.1681661828
526234	rnc	0.0124383125	0.0074783212	0.0144196979	0.069788518	0.1353807051	0.0124548452	0	0.0018115942	0.108505519	0.0585221193	0.0015112764	0	0.0783376106	0.0039342702	0.0023184486	0	0.0221392093	0.0167065279	0.0217222439	0	0	0.0048371918	0.0039775328	0.014045777	0.0987068152	0.126773463	0.0025624869	0.0032462835	0.0044307127	0.0255321092	0.1184038293	0	0.021795531	0.0082190484	0.0434782609	0.0077420164	0.9123281599	3.6956521739	3.6376811594	4.2084886128	2.2604317961	0.0876718401	4.9130434783	3.2873882028	1.1660032118
519453	rnc	0.0064839773	0.007830017	0.0095083162	0.0296949619	0.1545209454	0.0181811663	0	0.009575821	0.1357150884	0.0395575247	0.0012912482	0	0.06790698	0.0005420054	0.0008130081	0	0.0505476009	0.0034763553	0.0036831732	0.0107399935	0	0.0170818554	0.0098436994	0.0061261829	0.1483505899	0.0678938598	0.0016260163	0.0346736274	0.0030348937	0.0321212805	0.1070696156	0.0013550136	0.0092869605	0.0114682222	0.0487804878	0.0026477276	0.9451404732	3.8780487805	4.6341463415	5.0142834808	2.7887060875	0.0548595268	6.7073170732	4.0587948212	1.2572842169
509601	rnc	0.0105203194	0.0015625	0.0171170026	0.0920826337	0.1208388168	0.0039145967	0	0	0.119111772	0.0413520347	0.0038760942	0	0.0528874202	0.0019384398	0.016720315	0	0.0174951326	0.0205750187	0.0039045257	0	0.0017599588	0.0018028846	0.004174326	0.0239141015	0.1012200596	0.0828693314	0.0091925883	0.0140776278	0.0084889069	0.0360259559	0.1309521608	0	0.0525428137	0.0090826626	0.046875	0.0023881347	0.9266117177	3.859375	3.828125	4.2140625	2.3904915213	0.0733882823	5.375	3.4833077648	1.2215130902
461631	rnc	0.0135231294	0.007242629	0.0146193081	0.0655067605	0.1204745354	0.0068684043	0	0.0012987013	0.1221644226	0.0337195428	0.0051953211	0.0024720893	0.0535587311	0.0049495959	0.0066628985	0	0.0123613855	0.0221445313	0.0105027548	0	0.0044180806	0.0149520281	0.0030028795	0.0254085195	0.1693088479	0.07115747	0.0189017604	0.017476064	0.0029515939	0.0276955401	0.1096591472	0.0008264463	0.0188145325	0.012162349	0.0727272727	0.0036057268	0.937606233	3.9818181818	4.2363636364	4.7354329004	2.6533645752	0.062393767	6.2727272727	3.8409259809	1.1480438394
510128	rnc	0.0091898682	0.0057386948	0.0082499863	0.0457850841	0.1428432405	0.0076041828	0	0.0033008658	0.1210822921	0.0579171118	0	0	0.0865403188	0.0037263662	0.0020661157	0	0.0218385554	0.0093701562	0.0017482517	0.0009881423	0.0011363636	0.0490448398	0.01030577	0.0029206904	0.163415799	0.0630735959	0.0033369408	0.0180587723	0.0029468725	0.0310517872	0.104737534	0	0.0139773301	0.0080044716	0	0	0.939015081	4.2954545455	4.7727272727	4.7555735931	2.6604021394	0.060984919	6.5227272727	3.7840885248	1.3317135434
461663	rnc	0.0051324447	0.0051697531	0.0013888889	0.020418419	0.114826457	0.0061581423	0.0010683761	0.0011111111	0.1252365073	0.04482287	0	0	0.0527648612	0	0.0021367521	0	0.0067884276	0.0073120167	0.0119356261	0.0017361111	0.0848310666	0	0.0098765432	0.0021367521	0.1765236846	0.0738215206	0.0165133478	0.0949987512	0.0053369342	0.0155078461	0.0917222721	0	0.0104057851	0.0103187322	0	0	0.9339674114	3.5	4.2222222222	4.3123677249	2.6600790661	0.0660325886	6.3888888889	3.873625315	1.0510214014
507753	rnc	0.0196934379	0.0137249115	0.0079064468	0.0662572697	0.1026703946	0.0185717226	0.0018939394	0.0015948963	0.1072959882	0.0474733052	0.0041860917	0.0018939394	0.0455083285	0.0015540016	0.0103352456	0	0.0166109143	0.0639673878	0.0035892138	0	0.0039100684	0.0214595475	0.0072498698	0.0197066191	0.1554523445	0.0851194316	0.0086489899	0.0077350314	0.0009182736	0.0250274794	0.0988317783	0	0.0294290571	0.0017840745	0	0	0.9279856573	3.7575757576	4.2424242424	4.3653318903	2.6795060503	0.0720143427	6.2424242424	3.9417105924	1.2969726357
527974	rnc	0.0108059591	0.0121711089	0.0096188829	0.0596822731	0.1241990605	0.0213477495	0.0008116883	0.0003799392	0.128309938	0.0480371525	0.0038265306	0	0.1004813814	0.0028578112	0.0036461554	0	0.0304024535	0.015281508	0.0021902378	0	0	0.0056479978	0.0019129849	0.0150879171	0.1174082419	0.0939561833	0.0132177986	0.0085207991	0.0028479064	0.0358847224	0.0965657143	0	0.0294030269	0.0054968771	0	0	0.9258392563	3.6785714286	4.4107142857	4.1990929705	2.6457886933	0.0741607437	6.1428571429	3.8350820282	1.1849733134
509744	rnc	0.0094840723	0.0034829865	0.0097509183	0.0875487709	0.1072052628	0.0076538108	0.0045093795	0	0.1109481138	0.0316183098	0.0039748131	0	0.0414114798	0.0072834369	0.0135799454	0	0.0154787959	0.0173877119	0.0088785583	0.0006060606	0.0012121212	0.0041161616	0.0053952991	0.0134746637	0.1379332899	0.1096548918	0.0017513848	0.038169859	0.0026400367	0.0336968591	0.1253319453	0	0.0394660095	0.0063550514	0.0757575758	0.0145625048	0.9139409255	3.5303030303	3.5909090909	4.1061327561	2.293096263	0.0860590745	5.0606060606	3.3240720699	1.0364082652
510516	rnc	0.0106729121	0.0048837239	0.010323819	0.0814633669	0.1235609557	0.0098873147	0.0063766396	0.0011378167	0.1171319688	0.0467563908	0.0063496867	0.0004081633	0.0693366349	0.0098201332	0.013550268	0	0.0305751556	0.0223674233	0.0060252228	0	0.0058562671	0.0066296552	0.0074046352	0.0203712512	0.094371022	0.0858803279	0.0059640638	0.0068318821	0.0024260466	0.031834817	0.115258799	0.0009276438	0.0318904967	0.0137254963	0.0714285714	0.0086907433	0.9334791318	4.2244897959	4.4183673469	4.7608519598	2.5470143999	0.0665208682	5.9081632653	3.7004507857	1.4292945711
518135	rnc	0.0073651228	0.0010607087	0.0034559678	0.0180421136	0.1133952933	0.001041737	0.0001977848	0.0017051705	0.1762841489	0.0272716529	0.0005767362	0.0003955696	0.0467107645	0.0041384287	0.0004338594	0	0.0096896234	0.003191407	0.0182464172	0.0022848631	0.0005584512	0	0.0019767509	0.0036282901	0.2332073046	0.0536369098	0.0024454779	0.111817716	0.0031904348	0.0163609173	0.1107329947	0.00100612	0.0240787209	0.0018725425	0.0126582278	0.0003423199	0.9530823391	4.2215189873	5.0759493671	5.8103307909	2.72433526	0.0469176609	6.6392405063	3.8898843894	1.5604165112
450503	rnc	0.0216688342	0.0009157509	0	0.0268045097	0.1474604383	0.0068681319	0	0	0.1303648769	0.0271330957	0.0115800866	0.0035162714	0.0658358271	0.0054788961	0.0013736264	0.0012315271	0.0165816327	0.0156515598	0.0177748734	0.002147278	0	0.0094871795	0.0057187066	0.0128205128	0.2056206816	0.0525213899	0.0239670868	0.0171982984	0.0130681818	0.0206910719	0.1173043742	0.0023809524	0.0132629195	0.0035714286	0	0	0.9272150166	3.3928571429	4.1428571429	4.3179563492	2.7279306545	0.0727849834	6.5714285714	3.9624127611	1.0890801082
liniya01	rnc	0.0147779308	0.0110863217	0.0120352666	0.0801283507	0.1119713495	0.0223395471	0.0009615385	0	0.1196837923	0.0486748016	0.0032418585	0	0.0593087216	0.003040293	0.0063930222	0	0.0255076888	0.0059940148	0.0056332556	0	0.0014966934	0.0133604895	0.0184458468	0.014794597	0.1209547545	0.093738502	0.002325573	0.0067924233	0.004491342	0.0456640736	0.1211659252	0.0014277389	0.0166209188	0.0079433689	0.0307692308	0.001617357	0.9242329315	3.9538461539	4.3538461539	4.2190537241	2.5645000909	0.0757670685	5.9384615385	3.7482792084	1.171561787
519370	rnc	0.015279376	0.0107964213	0.0117876939	0.0462486164	0.1435277358	0.0180714889	0.000748391	0.0088456888	0.1255008161	0.0399007143	0.0026982881	0.0006603111	0.0610445836	0.0053955809	0.0021701285	0.0003180662	0.0267251602	0.0065756986	0.0048635183	0.0013101491	0.0002245173	0.0087602092	0.0128233049	0.0117050064	0.1257069158	0.0889965282	0.0071925221	0.0185547832	0.0056231844	0.0371364214	0.1291535796	0.0004543802	0.0105018699	0.0106983505	0.0152671756	0.0022530269	0.9348076315	3.8396946565	4.2099236641	4.4276399491	2.5230959051	0.0651923685	5.8702290076	3.6541185289	1.1771928912
476509	rnc	0.0053154547	0.006002361	0.0211687177	0.0939411174	0.0808805168	0.0034719085	0.0029336389	0.0007913961	0.112557334	0.0607551094	0.0056819679	0.001078869	0.0616268351	0.0099783043	0.0197626198	0	0.024052223	0.0178471489	0.0135088697	0	0.0010432331	0	0.0106723943	0.0389109319	0.1105357233	0.0875046994	0.0036704788	0.0048417829	0.0022050866	0.0341778221	0.1031743244	0.0004464286	0.0408681423	0.02059456	0.05625	0.0073790168	0.9069590725	3.6375	3.5375	4.0669419643	2.2968979063	0.0930409275	5.125	3.3035162627	1.0882429474
508209	rnc	0.0102846139	0.0118967768	0.0142520147	0.0568778219	0.1148008784	0.0071113844	0.0018542743	0.0011041577	0.1155509086	0.0402144478	0.0065343708	0.0027239119	0.0605597115	0.0024957954	0.0081908275	0	0.0215450311	0.0134548973	0.0098479201	0	0.0009937672	0.0050449305	0.0089516031	0.0279144574	0.148387409	0.0856576057	0.0087665909	0.0080951671	0.003260126	0.04194558	0.1102171585	0.0009903382	0.0341408547	0.0163346676	0.1043478261	0.0090738499	0.942941309	4.0347826087	4.5608695652	4.6730917874	2.7321016436	0.057058691	6.5913043478	3.9633588508	1.278821929
527903	rnc	0.0144539441	0.0075342204	0.0120351564	0.0379925212	0.0981273366	0.0086553288	0.0005102041	0.0002506266	0.1218476678	0.0427043681	0.00093702	0.0002506266	0.1001383584	0.007672851	0.001957672	0	0.0127683983	0.0079850636	0.0036734694	0.0005102041	0	0.0073015873	0.0084579336	0.0136640383	0.1175335996	0.0814174992	0.0048809524	0.0344118932	0.0028811525	0.077283702	0.1325999472	0	0.0353382151	0.0042244422	0.0285714286	0.0058806059	0.9152938155	3.5285714286	3.8	3.9994557823	2.3844954281	0.0847061845	5.4	3.4160252663	1.0258554824
526136	rnc	0.0159966636	0.0114439661	0.0059172869	0.1082959768	0.1169147124	0.003974792	0.0004385965	0	0.0956091781	0.0501273414	0.0040144442	0	0.0542741766	0.0062811791	0.0063186834	0.0007974482	0.0288213771	0.0126381285	0.0039687496	0	0	0.0010319917	0.0042952499	0.0278873882	0.1188909137	0.1081427768	0.007192223	0.0054170514	0.0129559404	0.028535591	0.1108514539	0	0.039197312	0.0097694077	0.0526315789	0.0042850591	0.9235832295	3.9122807018	3.8421052632	4.635331384	2.5043631163	0.0764167705	5.8245614035	3.6279506139	1.2263892807
518229	rnc	0.014300933	0.0012994336	0.0003450656	0.0032574211	0.3140607378	0.0173336208	0	0	0.0339442373	0.0594352909	0.0001619695	0	0.0924424841	0	0.0007859827	0	0.0036248529	0.0008977885	0.0029877289	0	0.0327601411	0.0002645503	0.0005125661	0.0022255822	0.3141794287	0.0179656398	0.0021247359	0.0202564677	0.0005668934	0.0200849373	0.0340929327	0	0.0072591358	0.0028294425	0.0158730159	0.0021524772	0.8058515855	2.1111111111	2.6349206349	3.3904100529	1.9777505777	0.1941484145	4.1031746032	2.887911282	0.6730505103
461627	rnc	0.0091991367	0.0037299704	0.016600961	0.0974159764	0.0681869825	0.0016334441	0.0092284976	0	0.1038311271	0.0743987612	0.0145825967	0	0.0605060474	0.0040143965	0.0156187049	0	0.034087742	0.0281119314	0.0169504775	0	0	0.0030724144	0.0096897105	0.0293371482	0.0596067723	0.1054327454	0.0024773743	0.0020259148	0.0058139535	0.0377716496	0.1410603562	0	0.0232364643	0.0223787432	0.1162790698	0.0059399112	0.9205412876	4.0465116279	4.0465116279	4.5664728682	2.5112471076	0.0794587124	5.7906976744	3.6525894403	1.3055553346
509751	rnc	0.0076159956	0.0006313131	0.01351336	0.0727004005	0.0988448974	0.0036944792	0.0009280303	0	0.1458780271	0.0491509957	0.0034509845	0.0113636364	0.0548679507	0.0005980861	0.0092410278	0	0.022069781	0.0186629237	0.0020517677	0	0	0	0.0153030784	0.0197136506	0.1160951279	0.0801036072	0.0054749801	0.0198745986	0.0052752803	0.0338823724	0.130309571	0.0131118881	0.0360298865	0.0095623021	0.0340909091	0.0059860483	0.9122801537	3.6136363636	3.5227272727	4.1539502165	2.2537805383	0.0877198463	4.9090909091	3.2772174241	1.2166422068
510511	rnc	0.0098080538	0.0072927766	0.0071130291	0.066638711	0.0965885517	0.0063749216	0.0022855134	0.0018408332	0.1208220649	0.0367715882	0.008319898	0	0.0488728271	0.0067942079	0.016145724	0	0.0399416295	0.0205629268	0.0099446879	0	0.0004868549	0.0028775751	0.0129797698	0.0300889814	0.1114916941	0.1069777277	0.0022056003	0.0229406669	0.0071918418	0.0266097539	0.1147137737	0	0.0408414903	0.0144763253	0.0379746835	0.0039081089	0.9246530131	4.1139240506	4.0126582279	4.5690325497	2.4015740696	0.0753469869	5.4556962025	3.4881914201	1.3856580742
509672	rnc	0.0062888209	0.0055905696	0.0114880088	0.0897509948	0.0945696088	0.0005602241	0.0061085973	0	0.123254603	0.0452617825	0.007116483	0	0.0581438468	0.0045518207	0.0224669588	0	0.0172031707	0.0339730449	0.0082552718	0	0	0.0015278839	0.0218485296	0.0185659064	0.0638619116	0.1230693252	0.0031930954	0.008566247	0.0046504966	0.039663211	0.1285451048	0.0034475329	0.0336076064	0.0148693428	0.0336134454	0.0037078934	0.8844787714	3.2016806723	2.8235294118	3.9507002801	2.0707903655	0.1155212286	4.3109243698	2.9944355018	1.0087046727
20050829	rnc	0.0033622467	0.0022070626	0.0112429169	0.095128659	0.1047167625	0.0163662181	0.0007375396	0.0010235653	0.1215329512	0.0672934339	0.0025316065	0	0.0690436627	0.0026886035	0.0181110187	0.0018726592	0.0346470209	0.0281835899	0.0051458475	0.0007490637	0	0.0008643042	0.0118695074	0.0256083287	0.1055420519	0.0782683945	0.020646592	0.0087742043	0.0022698899	0.0245410726	0.1014268004	0.0037453184	0.0211365522	0.0087225552	0.0561797753	0.009113608	0.895874063	3.6966292135	3.191011236	4.3009630819	2.1982374168	0.104125937	4.7640449438	3.1879310053	1.1839781117
515867	rnc	0.0068719501	0.0044734762	0.0037626125	0.0359356383	0.1466282261	0.021567041	0.0013227513	0.0168463227	0.1222410452	0.0347551677	0.0005668934	0.0018611343	0.0539782812	0.0049512629	0	0	0.0216375085	0.0109786937	0.0101941311	0	0	0.0189803225	0.0041222418	0.0058570062	0.179431152	0.0814337817	0.0106928974	0.0386224736	0.0074256982	0.0222751225	0.1085558865	0.0004761905	0.0175008905	0.0060542004	0.0357142857	0.0043413729	0.9285415466	3.5714285714	4	4.3703231293	2.5095970019	0.0714584534	5.75	3.6536072608	1.1130985519
