doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	dep	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:entity	nummod:gov	obj	obl	obl:agent	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
510444	rnc	0	0.0115418063	0.0189846012	0.0893708889	0.1543772445	0.0018018018	0	0.0063368772	0.1260425396	0.0410382921	0	0.0013513514	0.0489007626	0.0200036093	0.0027027027	0.0022522523	0.0150821904	0	0	0.0048316173	0	0.0178539883	0.1509726863	0.106184589	0.0073979183	0.0245883226	0	0.003188715	0.0315599331	0.075176867	0.0016666667	0.0016216216	0.0329286273	0.0022415272	0.0675675676	0.0044759466	0.9294522455	4.0135135135	3.7837837838	4.605984556	2.443236087	0.0705477545	5.5	3.5449154115	1.2046487456
516232	rnc	0.0002212643	0.0014464598	0.0029660688	0.0142514719	0.1339028427	0.0374549542	0	0.0007554711	0.0543675398	0.0249966243	0.0001840943	0.0006512063	0.0569162953	0.0005983382	0.0017155297	6.96572861521E-05	0.0045500086	0	0.0139574709	0.0981387846	0.0006443299	0.0026203751	0.1678373558	0.0439649179	0.00431106	0.2578227341	0	0.0022031204	0.0099069898	0.0211909356	0.0051322493	0	0.036090545	0.0011313052	0.0180412371	0.0013004014	0.8229319859	2.2242268041	2.5695876289	3.3229359129	2.0053414722	0.1770680141	4.0618556701	2.9342539911	0.5829968418
504804	rnc	0.0017482517	0.0014102564	0.0068826931	0.0440498954	0.1961114258	0.012625908	0	0.0026434167	0.0922994969	0.0531975452	0	0	0.107328908	0.0016025641	0.0003628447	0	0.0297862602	0	0.0192307692	0.0123626374	0	0.0038698726	0.1539975058	0.0503810489	0.0065383019	0.0800745745	0	0.0027777778	0.0159478732	0.0678232928	0.0046550672	0	0.0289047082	0.0033871043	0.0192307692	0.0021367521	0.893910473	3.3461538462	3.9615384615	4.0209935897	2.373527707	0.106089527	5.4423076923	3.4660408513	1.0189998043
518108	rnc	0	0.0028098291	0.0015432099	0.0298058885	0.2169437376	0.0233333333	0.0011111111	0.0006944444	0.0930633183	0.0455278497	0	0.0009259259	0.0765495487	0.0023931624	0.0010416667	0	0.0109348188	0	0	0.0171428571	0	0.004943282	0.2745963766	0.0420689163	0.0521059074	0.0043417367	0	0.0009259259	0.0149965605	0.0604160196	0.0066336794	0	0.012941298	0.002209596	0.0333333333	0.0032349896	0.9278598997	3.2166666667	3.95	4.5938293651	2.7398023441	0.0721401003	6.5166666667	4.0049873354	0.990864953
501636	rnc	0.0032609308	0.0021584891	0.0129828419	0.1387223387	0.1600097582	0.0021514884	0.0014613336	0.0007030242	0.0980923435	0.0617250477	0.0004537205	0	0.047102205	0.0102911587	0.0054858643	0	0.0132707752	0	0.0172413793	0.0003748126	0	0.0112643829	0.1084300689	0.1219543628	0.0028593533	0.0125473399	0	0.0020114943	0.0333198365	0.0712491326	0.0007183908	0.0028735632	0.0455881241	0.0116964392	0.0431034483	0.0052137062	0.8854679066	3.4827586207	3.25	4.0119150246	2.232607087	0.1145320934	4.8275862069	3.2000529516	1.0295547481
512071	rnc	0.0021176212	0.0038661088	0.0177175264	0.1184108111	0.1514853531	0.0059009387	0.0031956373	0.0008448541	0.1130892625	0.0521239005	0.0013429825	0.0002425418	0.0495072849	0.0080236668	0.0078749234	0	0.0044744039	0	0.0006583278	0.0045871947	0.000419684	0.0163670534	0.1111190148	0.1015709852	0.0060402662	0.003230865	0	0.0075650543	0.0479052531	0.0977131458	0.0014533853	0.0023228045	0.0413404636	0.0174886853	0.064516129	0.0062340941	0.902386845	3.2764976959	3.2211981567	4.1003072197	2.3461748766	0.097613155	5.2165898618	3.3987981424	0.9519931554
507696	rnc	0.0038440166	0.008337208	0.0149188056	0.1325916309	0.1340293999	0.0009157509	0	0	0.136336265	0.0560735172	0	0	0.0752389124	0.0100216023	0.0020180437	0	0.0018993352	0	0	0.0018315018	0	0.0116643677	0.1262940409	0.0752663915	0.0103785104	0.0075861684	0	0.0152659069	0.0246914378	0.0943523542	0.0048840049	0	0.0443161631	0.0072446646	0.0512820513	0.0043033889	0.9016579095	3.4871794872	3.641025641	4.0175213675	2.3153602921	0.0983420905	5.2307692308	3.3679882038	1.0428609297
520468	rnc	0.0013205056	0.0017449538	0.0021412868	0.0315849687	0.2029396542	0.0127770734	0	0.0018817204	0.1195772976	0.0492974619	0	0.0048541359	0.0695970057	0.0008064516	0	0.0034881926	0.0253653046	0	0.0013883965	0.0006203474	0	0.000672043	0.2071717071	0.0498717165	0.0173288696	0.0449655177	0	0.0046509643	0.0175459877	0.0893294179	0.0007012623	0.0040322581	0.029487529	0.0048579698	0	0	0.9414264446	3.7258064516	4.5161290323	4.5847478239	2.7108860556	0.0585735554	6.4516129032	3.9707267138	1.1851161198
516293	rnc	0.0007120891	0.008174962	0.0161980983	0.0540527975	0.174073085	0.0038909962	0.0010603575	0.0032515496	0.1267143895	0.0315234461	0	0.0024673158	0.0470759724	0.0009451364	0.0102470198	0.0009440654	0.0139172301	0	0.0019326603	0.0029171	0	0.0139488481	0.2345267191	0.0637545594	0.0119704768	0.0180346707	0	0.0004390543	0.0355435274	0.0888337219	0.0082679015	0.0007320428	0.0185908781	0.0052593289	0.0621468927	0.0044689355	0.9474531428	3.8361581921	5.209039548	4.9369271814	3.0972020807	0.0525468572	7.802259887	4.5029861945	1.3139935209
509767	rnc	0.0045454545	0.0014814815	0.009978836	0.1353956762	0.1412215062	0.0021652422	0.001025641	0	0.1308454617	0.0505519535	0.0044444444	0	0.0368819568	0.0026666667	0.0045454545	0	0.0106560847	0	0.0026190476	0.0006837607	0	0.011004477	0.1225158415	0.0951490231	0.0074771525	0.0204497594	0	0.0096406426	0.0371304621	0.1085345374	0.0014814815	0.0017777778	0.0411654881	0.0039646889	0.0266666667	0.0016732026	0.8892373792	3.2266666667	2.9866666667	3.6393333333	2.0724813334	0.1107626208	4.2933333333	2.9951337225	1.0155057383
509660	rnc	0.0018768769	0.0031053781	0.0106065041	0.0831161463	0.1755810792	0.0062614306	0.0026276276	0	0.1367401329	0.0579632983	0	0	0.0504498933	0.0007112376	0.0009009009	0	0.0007112376	0	0.0081048949	0.0009711128	0.0007112376	0.0042925661	0.1456537908	0.0921642801	0.0028421278	0.0193591213	0	0.0079369954	0.0504606998	0.0936165926	0.0013513514	0.0021337127	0.0353450189	0.0044047544	0.0135135135	0.0017626322	0.9203420353	3.5	3.6351351351	4.1888352638	2.3254867653	0.0796579647	5.2567567568	3.3690509211	1.1310725188
511995	rnc	0.0019267934	0.0053717725	0.0223041676	0.1142539709	0.1317091941	0.0023211938	0.002373222	0.0003117914	0.1248245064	0.0616742327	0.0011337868	0.0016046741	0.0805901307	0.0157867351	0.0072485621	0	0.0059812589	0	0	0	0	0.0126915974	0.1224480075	0.0759457577	0.0034687256	0.0090200431	0	0.0058454622	0.053223187	0.103334553	0.0007849294	0.0006122449	0.0250354191	0.0081740803	0.112244898	0.0116590102	0.9213367943	3.8367346939	3.9795918367	4.4199546485	2.5543240378	0.0786632057	5.9387755102	3.6991144922	1.2795883132
527999	rnc	0.0039710968	0.0025482094	0.028715737	0.0768569409	0.1176164413	0.0096694551	0.0018939394	0	0.1245325773	0.0536819813	0.0025252525	0	0.0661392204	0.0020833333	0.0011363636	0	0.0065623339	0	0	0.0041322314	0	0.0227663998	0.1353032567	0.0793326321	0.0187026515	0.0113569709	0	0.0030197811	0.0744840912	0.102614105	0	0	0.0395260564	0.0108289414	0.0909090909	0.0049759677	0.9290380384	3.4772727273	4.2727272727	4.0680916306	2.5955889197	0.0709619616	6.0227272727	3.8118387754	1.1055516471
480627	rnc	0	0.0027195027	0.0176732595	0.1184761738	0.1474346037	0.0061348528	0	0.0017094017	0.1195282566	0.0615335853	0.0027777778	0.0012345679	0.0763578237	0	0.0017094017	0.0013888889	0.0027777778	0	0	0	0.0011695906	0.0130171748	0.093622854	0.0901649721	0.0456140351	0.0139240357	0	0.0092031425	0.0348558209	0.1115881875	0.0015873016	0	0.0203101301	0.0034868812	0.0444444444	0.0054554555	0.8928847342	3.3777777778	3.2666666667	3.8248148148	2.2028830687	0.1071152658	4.7555555556	3.1917199317	0.9219193992
461641	rnc	0.0025004049	0.0045479482	0.0114006288	0.1136749618	0.1757094779	0.0013454516	0.0036524133	0.00169984	0.1239672461	0.0493179469	0.0014577259	0	0.0724417713	0.0060718335	0.0099001339	0	0.0059108745	0	0.0011337868	0.0117355019	0	0.0134777367	0.1010396973	0.1009463394	0.0057533259	0.0047522723	0	0.0052847894	0.0393929365	0.090371818	0.0002834467	0.0007653061	0.0291028778	0.0123615065	0.0918367347	0.0083757414	0.9206536546	3.5918367347	3.6734693878	4.1380466472	2.3837558559	0.0793463454	5.3673469388	3.4718112097	1.0713535337
515870	rnc	0	0.0047157387	0.0075742464	0.0516962501	0.1524493316	0.0149549981	0.0023174924	0.0134098078	0.1365831059	0.0334250339	0	0.0017468944	0.0395283793	0.0012602529	0.0044935809	0.0008552632	0.0169323948	0	0.0144918267	0.0013952547	0	0.0054328635	0.2561525682	0.0588819764	0.017049414	0.0379101662	0	0.0046103184	0.018872207	0.0814890298	0.0040309106	0.0008223684	0.0138411736	0.0030771521	0.0526315789	0.0030181222	0.9481633067	3.8684210526	4.9736842105	4.7384816207	2.7921849948	0.0518366933	6.7894736842	4.108509591	1.2801788149
450504	rnc	0.0049337917	0.004838938	0.0175687604	0.0892494879	0.1363547603	0.0047035295	0	0.0133824036	0.1098083066	0.0483972524	0	0.0007575758	0.0611493916	0.0215581884	0.0032426538	0.0016233766	0.0050678488	0	0	0.0141646177	0	0.0100701196	0.1428694429	0.1123112647	0.009048594	0.0143728386	0	0.0050268308	0.046513808	0.0932769829	0.0011363636	0	0.0210948496	0.0074780222	0.0568181818	0.0057101836	0.9056351344	3.5113636364	3.2727272727	3.9918560606	2.2376234964	0.0943648656	4.9090909091	3.2378211872	0.9788068161
473353	rnc	0.0023602999	0.0077103974	0.0166628654	0.1118326276	0.1577953831	0.00761279	0.0065082835	0.0038037487	0.1048950176	0.0595660987	0.0005673759	0	0.0532013087	0.0213804077	0.0058712003	0.0001037883	0.0116325259	0	0	0.0073642792	0	0.0131213129	0.1290484677	0.0936786834	0.0017439971	0.0188270791	0	0.0022027655	0.0269055015	0.0855606842	0.0026014115	0.0010638298	0.0327560881	0.0136217813	0.0680851064	0.0049479612	0.9382318567	4.4765957447	4.4382978723	4.7587892604	2.6079760385	0.0617681433	6.1617021277	3.7848777106	1.4427248995
515831	rnc	0.0123571783	0.0024502249	0.008609227	0.1111755526	0.1307989153	0.0042229586	0	0.0019516003	0.1284415201	0.0414221476	0	0	0.041228732	0.0063965025	0.0027575259	0	0.0070878951	0	0	0.0010350423	0.0026736924	0.0118315778	0.1555015714	0.1141648511	0.0077705628	0.0367549755	0	0.0089982687	0.015373213	0.1094254074	0	0	0.0285603781	0.0090104795	0.0081967213	0.0003998401	0.899257131	3.4016393443	3.4016393443	4.0041178767	2.1834148197	0.100742869	4.7131147541	3.1729980459	1.0740691027
526197	rnc	0.0021626298	0.0019607843	0.005483878	0.1324970421	0.1640767333	0.0083609854	0.0033804431	0.0052287582	0.0912477163	0.0702705494	0.000511509	0.0022916287	0.0821519074	0.0035985686	0.0023809524	0	0.0048529412	0	0	0.0048642534	0	0.0078435175	0.1066120584	0.113942537	0.0131330108	0.0008403361	0	0.003030303	0.0492352199	0.071689562	0.0006920415	0.0109803922	0.032227565	0.0044521761	0.0235294118	0.0021434661	0.887209865	3.3058823529	3	3.8916806723	2.1214637183	0.112790135	4.4470588235	3.0639664741	0.8701240846
504818	rnc	0	0.0029659372	0.0058173001	0.0384704259	0.1401556176	0.0161140912	0	0	0.1578904389	0.0224272869	0	0.0010361757	0.0691560462	0.0064877784	0	0	0.0258558935	0	0.011827957	0.010515873	0	0.0019466974	0.1925344006	0.0460781241	0.0108258634	0.1224066461	0	0.0003472222	0.0076859227	0.0745144896	0.0019566958	0.0028044872	0.0301786293	0	0.0333333333	0.0029926391	0.931770926	3.9444444444	4.5777777778	4.6419753086	2.5503205651	0.068229074	6.0666666667	3.6755014255	1.2934266652
507713	rnc	0.0024053945	0.0043619541	0.024444599	0.1253340113	0.1463008826	0.011676254	0.0065196783	0.0015274226	0.1052811932	0.0496655328	0.0004725898	0.0009881423	0.0269355302	0.0049178476	0.0085556636	0.002485713	0.0076227337	0	0	0.0093527962	0.0012077295	0.022923892	0.1248258416	0.0928931012	0.0044689912	0.0119572684	0	0.0034970157	0.0506411992	0.0814611936	0.0012077295	0	0.0446727788	0.0213953205	0.0869565217	0.0064255981	0.9094955274	3.5434782609	3.4891304348	4.2329451346	2.3861269339	0.0905044726	5.347826087	3.4846032623	1.0838700249
434715	rnc	0.0008305648	0.0046908034	0.0107986017	0.1111142709	0.1872595878	0.0044958756	0.0008944544	0.004005168	0.104003138	0.0545338699	0.0010570825	0.0011627907	0.0529686582	0.0083794758	0.0023479428	0.0009689922	0.0030684755	0	0	0.0006119951	0.0019379845	0.0070933599	0.0967124048	0.1394542998	0.0061103511	0.0011627907	0	0.0032299742	0.0536177866	0.0968386951	0.002930048	0	0.0229657061	0.0147548521	0.0465116279	0.0067229462	0.9027612159	3.3023255814	3.2441860465	3.9988095238	2.2229807855	0.0972387841	4.8372093023	3.2043274978	0.9508051492
504800	rnc	0.0006518905	0.0044575403	0.0059675576	0.0488448398	0.2013985734	0.0076271186	0.000413394	0.0049905838	0.1275387737	0.0386770927	0	0.0014104029	0.0711556021	0.0039113429	0.0059115085	0.0021934197	0.014837722	0	0	0	0.0028248588	0.0038900682	0.1780505898	0.0675290071	0.006530193	0.0576045703	0	0.0039376819	0.0234219005	0.0806253016	0.0004985045	0.0028248588	0.0231865822	0.0090885209	0.1186440678	0.0049083603	0.9216033541	3.4915254237	4.2542372881	4.5780596522	2.5948503132	0.0783966459	6.1186440678	3.8188170613	1.182955901
519477	rnc	0.0016641065	0.0152874805	0.0268149958	0.0771138996	0.127026283	0.0060644469	0.0030269397	0.002151335	0.0989775131	0.0505463361	0.0007680492	0	0.0766615009	0.0137555193	0.0084437626	0	0.0041104767	0	0.0004675082	0.0122265377	0	0.0238747958	0.1072270234	0.1296791251	0.0048049217	0.0087703955	0	0.0044888206	0.0551367004	0.0989002801	0.0003468609	0	0.0249268522	0.0167375334	0.0322580645	0.0026143354	0.9236452325	3.7849462366	3.7634408602	4.7487455197	2.4850321707	0.0763547675	5.7096774194	3.5473423154	1.097837368
510501	rnc	0.0010449321	0.0073327138	0.0226705198	0.091444671	0.1302517565	0.004386811	0.0012618048	0.0057790403	0.1336063136	0.0447041258	0	0	0.0385687973	0.0047718766	0.0046435014	0	0.008536844	0	0	0.0057504297	0.0011494253	0.021803434	0.1297405347	0.0899521248	0.0073035798	0.0322105075	0	0.0084658596	0.0389009277	0.1096291132	0.0030783459	0	0.0370251805	0.0159868295	0.0574712644	0.0050010864	0.9267635814	3.816091954	3.8850574713	4.4702654625	2.4967988118	0.0732364186	5.724137931	3.6003407734	1.1559075539
520649	rnc	0	0.0125962294	0.0030234316	0.0304803402	0.1896669549	0.0009920635	0	0.0011520737	0.1701876361	0.0411924154	0	0.0014880952	0.059968192	0	0.0018796992	0	0.0085020812	0	0	0	0	0.0030234316	0.1966627397	0.0571023307	0.0224891126	0.0352020677	0	0.001984127	0.024785031	0.1013821799	0.0073571411	0	0.0195241606	0.0093584656	0.0357142857	0.0016233766	0.9452699329	3.4642857143	4.5357142857	4.6619047619	2.8103054557	0.0547300671	6.75	4.1383755403	1.1782445129
451164	rnc	0.0007627765	0.0031092223	0.0078434776	0.0353860254	0.1666348175	0.0016798419	0.0004997501	0.0008022541	0.0942616644	0.0419679261	0.0009057971	0.0001434926	0.0732564466	0	0.0059667587	0	0.0032467532	0	0	0	0	0.0072462488	0.2435139489	0.0681247125	0.0075793898	0.0669807844	0	0.0068107617	0.0368138576	0.0780391008	0.0005175983	0.0027605245	0.0385390757	0.0066069927	0.0289855072	0.0010515058	0.934396137	4.7101449275	4.1884057971	4.7701690821	2.5306158881	0.065603863	5.8405797101	3.6982934529	1.613126798
450538	rnc	0.004009246	0.0042411614	0.0147471402	0.0735029725	0.2145341521	0.0006775068	0	0.006097561	0.117771718	0.0391790044	0	0	0.0441925546	0.0077574526	0.0111250623	0	0.0062525816	0	0.0040650407	0.0007621951	0	0.0124838209	0.1658361703	0.0878212721	0.0045449413	0.0127102264	0	0.0114813202	0.0317540767	0.0913977136	0	0.0073170732	0.0197858972	0.0059521388	0.0731707317	0.0079140646	0.9353231119	3.756097561	3.9756097561	4.5804878049	2.5470501133	0.0646768881	6.0487804878	3.687462217	1.2245205591
441959	rnc	0.0007032349	0.0048730284	0.0009709436	0.0143267534	0.163167252	0.0195786995	0	0.0022192997	0.1584473751	0.0277179548	0	0.000695507	0.0513857779	0.0016827406	0.0004868549	0	0.0009010197	0	0.0017526777	0.0347841773	0	0.000575374	0.2026522407	0.0340842804	0.0207951717	0.0721911064	0	0.0027020448	0.0244152701	0.1350920763	0.0007562058	0.0009041591	0.0180885642	0.0040502099	0.0126582278	0.0003848009	0.8993704271	2.8670886076	3.6075949367	3.8785036166	2.4534515539	0.1006295729	5.5063291139	3.5952270801	0.9293925377
513321	rnc	0.0004436557	0.0049722471	0.0109687815	0.1134285008	0.1627103479	0.0021984404	0.0030193896	0.0041075373	0.1382943875	0.0468893654	0.0012755102	0.0006184292	0.0502918975	0.0061457851	0.0008503401	0.0018552876	0.010496926	0	0.0016315469	0.0051829868	0	0.0087166685	0.1603794722	0.0969899454	0.0004859086	0.0123796757	0	0.0041118828	0.0304050003	0.0774973557	0.0004859086	0	0.0206267622	0.0225400572	0.0612244898	0.003017051	0.9378460787	4.1224489796	4.4897959184	4.5276482021	2.5360741419	0.0621539213	5.9183673469	3.6998847952	1.3297864504
461644	rnc	0.0005367687	0.0077683794	0.0188021117	0.136875411	0.1364454017	0.0013489391	0.0036971634	0	0.1256281213	0.0470340657	0	0	0.0511684885	0.0089219562	0.0017120489	0.000617284	0.0069944152	0	0.0141648915	0.0038580247	0.0015432099	0.0155088084	0.1141023264	0.0898814437	0.0113970671	0.0202302094	0	0.0070649317	0.0316436935	0.0964842828	0.0009496676	0	0.0315983298	0.0140225589	0.0740740741	0.0074371113	0.9250482181	4.037037037	4	4.3389917696	2.4212535784	0.0749517819	5.5308641975	3.5364238991	1.3070350086
511304	rnc	0.0003121099	0.0059241724	0.014682287	0.0968445234	0.2015884746	0.0010469867	0.001841824	0.0020667262	0.0993815191	0.05259564	0	0.0017029108	0.0641740107	0.0026945099	0.0067763586	0.0015581714	0.0171526709	0	0.0077995433	0.0006453163	0.0005037563	0.0131652349	0.1822359515	0.0664696934	0.0068203844	0.007083663	0	0.0009107933	0.0312087265	0.0785437299	0.0021771436	0.0001937234	0.0244722767	0.0074271678	0.0842696629	0.0039802981	0.9489573114	3.9494382023	4.7696629214	5.0379829596	3.0188680192	0.0510426886	7.5168539326	4.3818027079	1.3544193136
518102	rnc	0	0.0024629616	0.0005981313	0.0168947122	0.150546105	0.0046076674	0	0.0020833568	0.1551411253	0.0342920295	0	0.0018222742	0.0518838331	0.0006127451	0.0001097454	0	0.0131528462	0	0.0025989418	0.0001097454	0.000226142	0.0007785638	0.2397270388	0.0505692788	0.0119178986	0.1189949798	0	0.0051655426	0.004415554	0.0817936785	0.0010648477	0.0130685441	0.034683285	0.0006784261	0.0074626866	3.62266338212E-05	0.9451107289	4.0671641791	5.2462686567	4.9588278844	2.7816388122	0.0548892711	6.828358209	3.9510709519	1.5241322495
519367	rnc	0.0010381468	0.0042777959	0.019426992	0.0640862009	0.1213382952	0.0399055336	0	0.0119748945	0.1249425817	0.0404626353	0	0.0004810005	0.0592662105	0.0017131398	0.0026418861	0	0.0076465879	0	0.0132821724	0.0201028838	0.0007215007	0.0122869765	0.1428900628	0.0828639534	0.0077674732	0.0451930533	0	0.0040156397	0.0334268542	0.1100993167	0.0024051526	0.0010822511	0.0138732694	0.0107875396	0.038961039	0.0014344746	0.9359263903	4.0909090909	4.4935064935	4.8446145125	2.5496146529	0.0640736097	6.0779220779	3.6773563208	1.2376662334
509611	rnc	0.0014939309	0.0062183847	0.0074229692	0.1252872266	0.1586577294	0.002464986	0.0039215686	0	0.120650986	0.0509390745	0	0.0046602955	0.071761329	0.0085603142	0.0019098549	0.0006920415	0.0058845499	0	0	0	0	0.004439293	0.1189835281	0.0725912498	0.0053979239	0.0157254184	0	0.0090569561	0.0389397531	0.0876733351	0.0010695187	0	0.0568452474	0.0187525355	0.0588235294	0.007330563	0.8969552196	3.1647058824	3.1529411765	3.8090196078	2.1834669783	0.1030447804	4.6941176471	3.1725328061	1.0751809598
509683	rnc	0	0.005692959	0.028197037	0.1275869612	0.100345995	0.0018748087	0	0.0043474518	0.1331729818	0.0332454047	0.0015151515	0	0.0396630914	0.0077479339	0.0052858127	0	0.0106266089	0	0	0.0013368984	0	0.0262692772	0.1302087299	0.095749625	0.0059421616	0.0144499088	0	0.0055243998	0.0558500614	0.1052804627	0	0.0027272727	0.0410205001	0.0163385049	0.0681818182	0.00477597	0.9192924987	3.9545454546	3.75	4.3825757576	2.4034262488	0.0807075013	5.4772727273	3.4565088929	1.0872859218
507820	rnc	0	0.0099167023	0.001397585	0.1034541893	0.168264279	0.0005698006	0.0005963029	0.004022644	0.1213739285	0.0498195645	0	0.0051282051	0.0694519811	0.0101030083	0.0022338772	0.0005963029	0.0078643249	0	0.005982906	0.0093196867	0	0.0028300039	0.1333850786	0.0897915322	0.0094282118	0.0139724722	0	0	0.0221586344	0.1082594804	0.0028490028	0	0.0437938905	0.003436405	0.1282051282	0.0085577363	0.9324831734	4.1282051282	4.5384615385	4.3064102564	2.6846009284	0.0675168266	6.358974359	3.9311659975	1.1870722048
509698	rnc	0.005952381	0.0075916021	0.0149185571	0.1672554544	0.1193019162	0.0029100529	0.0006613757	0	0.1197116394	0.0354538904	0	0.0011574074	0.0427121204	0.0022045855	0.0073485263	0	0.0131798586	0	0.0046296296	0.0006613757	0.0042824074	0.0152181214	0.1180378965	0.1097315561	0.0105469966	0.0157706701	0	0.0040570359	0.0486548978	0.0664070699	0	0	0.0573557081	0.0042872676	0.037037037	0.0070546737	0.9006130125	3.3333333333	3.3888888889	4.1328924162	2.3102970781	0.0993869875	5.2222222222	3.356495272	1.0298578788
